"AU_scale";"AU";"Area_km2";"Substance";"Type";"Matrix";"CR";"ConfThresh";"CountStations";"CountData";"ConfSpatial";"ConfMethod";"ConfTemp"
4;"DEN-086";1279.65731663;"BAP";"Org";"Biota";0.252982213;"H";19;19;"H";"L";"L"
4;"DEN-086";1279.65731663;"CD";"HM";"Biota";0.861924361;"H";19;19;"H";"L";"L"
4;"DEN-086";1279.65731663;"FLU";"Org";"Biota";0.246366935;"H";19;19;"H";"H";"H"
4;"DEN-086";1279.65731663;"HG";"HM";"Biota";0.958911883;"H";19;20;"H";"L";"H"
4;"DEN-086";1279.65731663;"PB";"HM";"Biota";0.432592271;"H";19;20;"H";"M";"M"
4;"DEN-086";1279.65731663;"BAP";"Org";"Biota";0.1;"H";19;19;"H";"M";"L"
4;"DEN-086";1279.65731663;"CD";"HM";"Biota";0.833158508;"H";19;19;"H";"L";"H"
4;"DEN-086";1279.65731663;"FLU";"Org";"Biota";0.109;"H";19;19;"H";"L";"H"
4;"DEN-086";1279.65731663;"HG";"HM";"Biota";1.93256;"H";19;20;"H";"H";"H"
4;"DEN-086";1279.65731663;"PB";"HM";"Biota";0.636471221;"H";19;20;"H";"L";"H"
4;"DEN-086";1279.65731663;"ANT";"Org";"Sediment";0.341530055;"H";11;11;"H";"H";"H"
4;"DEN-086";1279.65731663;"BAP";"Org";"Biota";0.111149972;"H";19;19;"H";"M";"H"
4;"DEN-086";1279.65731663;"CD";"HM";"Biota";0.670286221;"H";19;19;"H";"M";"L"
4;"DEN-086";1279.65731663;"CD";"HM";"Sediment";1.028900503;"H";7;7;"H";"M";"H"
4;"DEN-086";1279.65731663;"FLU";"Org";"Biota";0.090408964;"H";19;19;"H";"L";"M"
4;"DEN-086";1279.65731663;"HG";"HM";"Biota";1.684660017;"H";19;20;"H";"M";"L"
4;"DEN-086";1279.65731663;"PB";"HM";"Biota";1.206181475;"H";19;20;"H";"H";"H"
4;"DEN-086";1279.65731663;"PB";"HM";"Sediment";1.429091238;"H";7;7;"H";"M";"L"
4;"DEN-086";1279.65731663;"ANT";"Org";"Sediment";0.074404762;"H";11;11;"H";"M";"L"
4;"DEN-086";1279.65731663;"BAP";"Org";"Biota";0.12300048;"H";19;19;"H";"M";"M"
4;"DEN-086";1279.65731663;"CD";"HM";"Biota";1.152648085;"H";19;19;"H";"M";"H"
4;"DEN-086";1279.65731663;"CD";"HM";"Sediment";0.91030835;"H";7;7;"H";"M";"M"
4;"DEN-086";1279.65731663;"FLU";"Org";"Biota";0.129027538;"H";19;19;"H";"L";"M"
4;"DEN-086";1279.65731663;"HG";"HM";"Biota";0.726626204;"H";19;20;"H";"L";"L"
4;"DEN-086";1279.65731663;"PB";"HM";"Biota";0.536393422;"H";19;20;"H";"L";"M"
4;"DEN-086";1279.65731663;"PB";"HM";"Sediment";0.56943033;"H";7;7;"H";"H";"M"
4;"DEN-086";1279.65731663;"BAP";"Org";"Biota";0.126;"H";19;19;"H";"M";"M"
4;"DEN-086";1279.65731663;"CD";"HM";"Biota";1.034382284;"H";19;19;"H";"M";"M"
4;"DEN-086";1279.65731663;"FLU";"Org";"Biota";0.083;"H";19;19;"H";"M";"H"
4;"DEN-086";1279.65731663;"HG";"HM";"Biota";0.98;"H";19;20;"H";"M";"M"
4;"DEN-086";1279.65731663;"PB";"HM";"Biota";0.537923615;"H";19;20;"H";"M";"L"
4;"DEN-086";1279.65731663;"BAP";"Org";"Biota";0.18;"H";19;19;"H";"L";"M"
4;"DEN-086";1279.65731663;"CD";"HM";"Biota";1.062980769;"H";19;19;"H";"M";"L"
4;"DEN-086";1279.65731663;"FLU";"Org";"Biota";0.066666667;"H";19;19;"H";"L";"L"
4;"DEN-086";1279.65731663;"HG";"HM";"Biota";0.90651;"H";19;20;"H";"H";"L"
4;"DEN-086";1279.65731663;"PB";"HM";"Biota";0.594674556;"H";19;20;"H";"L";"M"
4;"DEN-086";1279.65731663;"ANT";"Org";"Sediment";2.308558559;"H";11;11;"H";"L";"M"
4;"DEN-086";1279.65731663;"CD";"HM";"Sediment";0.265794378;"H";7;7;"H";"H";"M"
4;"DEN-086";1279.65731663;"PB";"HM";"Sediment";0.214949109;"H";7;7;"H";"M";"M"
4;"DEN-086";1279.65731663;"BAP";"Org";"Biota";0.16;"H";19;19;"H";"H";"H"
4;"DEN-086";1279.65731663;"CD";"HM";"Biota";0.815195221;"H";19;19;"H";"H";"H"
4;"DEN-086";1279.65731663;"FLU";"Org";"Biota";0.096666667;"H";19;19;"H";"L";"M"
4;"DEN-086";1279.65731663;"HG";"HM";"Biota";0.3971;"H";19;20;"H";"H";"L"
4;"DEN-086";1279.65731663;"PB";"HM";"Biota";0.38838085;"H";19;20;"H";"L";"L"
4;"DEN-086";1279.65731663;"BAP";"Org";"Biota";0.126491106;"H";19;19;"H";"M";"M"
4;"DEN-086";1279.65731663;"CD";"HM";"Biota";0.792479733;"H";19;19;"H";"M";"M"
4;"DEN-086";1279.65731663;"FLU";"Org";"Biota";0.095962956;"H";19;19;"H";"M";"H"
4;"DEN-086";1279.65731663;"HG";"HM";"Biota";0.503607332;"H";19;20;"H";"L";"M"
4;"DEN-086";1279.65731663;"PB";"HM";"Biota";0.421794273;"H";19;20;"H";"M";"L"
4;"DEN-086";1279.65731663;"BAP";"Org";"Biota";0.08;"H";19;19;"H";"M";"L"
4;"DEN-086";1279.65731663;"CD";"HM";"Biota";0.75111451;"H";19;19;"H";"H";"L"
4;"DEN-086";1279.65731663;"FLU";"Org";"Biota";0.116666667;"H";19;19;"H";"H";"H"
4;"DEN-086";1279.65731663;"HG";"HM";"Biota";0.750735;"H";19;20;"H";"M";"L"
4;"DEN-086";1279.65731663;"PB";"HM";"Biota";0.48655191;"H";19;20;"H";"M";"M"
4;"DEN-086";1279.65731663;"ANT";"Org";"Sediment";0.982481061;"H";11;11;"H";"L";"L"
4;"DEN-086";1279.65731663;"BAP";"Org";"Biota";0.184;"H";19;19;"H";"L";"L"
4;"DEN-086";1279.65731663;"CD";"HM";"Biota";0.622450466;"H";19;19;"H";"M";"M"
4;"DEN-086";1279.65731663;"CD";"HM";"Sediment";0.695731476;"H";7;7;"H";"H";"M"
4;"DEN-086";1279.65731663;"FLU";"Org";"Biota";0.112333333;"H";19;19;"H";"L";"H"
4;"DEN-086";1279.65731663;"HG";"HM";"Biota";0.83741;"H";19;20;"H";"H";"H"
4;"DEN-086";1279.65731663;"PB";"HM";"Biota";0.551586875;"H";19;20;"H";"M";"L"
4;"DEN-086";1279.65731663;"PB";"HM";"Sediment";0.675934003;"H";7;7;"H";"M";"H"
4;"DEN-086";1279.65731663;"BAP";"Org";"Biota";0.06;"H";19;19;"H";"M";"M"
4;"DEN-086";1279.65731663;"CD";"HM";"Biota";0.732823427;"H";19;19;"H";"L";"L"
4;"DEN-086";1279.65731663;"FLU";"Org";"Biota";0.078333333;"H";19;19;"H";"L";"L"
4;"DEN-086";1279.65731663;"HG";"HM";"Biota";0.86751;"H";19;20;"H";"M";"M"
4;"DEN-086";1279.65731663;"PB";"HM";"Biota";0.470575578;"H";19;20;"H";"M";"H"
4;"DEN-086";1279.65731663;"ANT";"Org";"Sediment";0.70662768;"H";11;11;"H";"M";"L"
4;"DEN-086";1279.65731663;"BAP";"Org";"Biota";0.26;"H";19;19;"H";"L";"M"
4;"DEN-086";1279.65731663;"CD";"HM";"Biota";1.493181818;"H";19;19;"H";"L";"M"
4;"DEN-086";1279.65731663;"FLU";"Org";"Biota";0.12;"H";19;19;"H";"L";"L"
4;"DEN-086";1279.65731663;"HBCD";"Org";"Biota";0.001568292;"H";1;1;"M";"M";"M"
4;"DEN-086";1279.65731663;"HG";"HM";"Biota";0.7371;"H";19;20;"H";"L";"H"
4;"DEN-086";1279.65731663;"HG";"HM";"Biota";3.253781903;"H";19;20;"H";"H";"L"
4;"DEN-086";1279.65731663;"PB";"HM";"Biota";0.830769231;"H";19;20;"H";"L";"M"
4;"DEN-086";1279.65731663;"PB";"HM";"Biota";1.834100755;"H";19;20;"H";"H";"L"
4;"DEN-086";1279.65731663;"PFOS";"Org";"Biota";0.049564029;"H";1;1;"M";"H";"M"
4;"DEN-086";1279.65731663;"SBD6";"Org";"Biota";57.9377204;"H";1;1;"M";"H";"M"
4;"DEN-086";1279.65731663;"SCB6";"Org";"Biota";0.276520304;"H";1;1;"M";"H";"H"
4;"DEN-086";1279.65731663;"SDX";"Org";"Biota";0.171760376;"H";1;1;"M";"M";"H"
4;"DEN-086";1279.65731663;"BAP";"Org";"Biota";0.288890682;"H";19;19;"H";"M";"M"
4;"DEN-086";1279.65731663;"CD";"HM";"Biota";0.784924264;"H";19;19;"H";"L";"M"
4;"DEN-086";1279.65731663;"FLU";"Org";"Biota";0.063922354;"H";19;19;"H";"L";"H"
4;"DEN-086";1279.65731663;"HG";"HM";"Biota";0.915669835;"H";19;20;"H";"M";"L"
4;"DEN-086";1279.65731663;"PB";"HM";"Biota";0.877664173;"H";19;20;"H";"M";"H"
4;"DEN-086";1279.65731663;"ANT";"Org";"Sediment";0.201288245;"H";11;11;"H";"L";"M"
4;"DEN-086";1279.65731663;"BAP";"Org";"Biota";0.077459667;"H";19;19;"H";"L";"M"
4;"DEN-086";1279.65731663;"CD";"HM";"Biota";0.672384862;"H";19;19;"H";"L";"L"
4;"DEN-086";1279.65731663;"CD";"HM";"Sediment";1.329357798;"H";7;7;"H";"L";"L"
4;"DEN-086";1279.65731663;"FLU";"Org";"Biota";0.09854497;"H";19;19;"H";"M";"H"
4;"DEN-086";1279.65731663;"HG";"HM";"Biota";0.65582675;"H";19;20;"H";"H";"L"
4;"DEN-086";1279.65731663;"PB";"HM";"Biota";0.628713755;"H";19;20;"H";"H";"H"
4;"DEN-086";1279.65731663;"PB";"HM";"Sediment";1.38452381;"H";7;7;"H";"H";"L"
4;"DEN-086";1279.65731663;"BAP";"Org";"Biota";0.2;"H";19;19;"H";"L";"M"
4;"DEN-086";1279.65731663;"CD";"HM";"Biota";0.524067599;"H";19;19;"H";"H";"H"
4;"DEN-086";1279.65731663;"FLU";"Org";"Biota";0.15;"H";19;19;"H";"M";"M"
4;"DEN-086";1279.65731663;"HG";"HM";"Biota";0.67712;"H";19;20;"H";"H";"L"
4;"DEN-086";1279.65731663;"PB";"HM";"Biota";0.796772458;"H";19;20;"H";"M";"H"
4;"DEN-086";1279.65731663;"ANT";"Org";"Sediment";0.400139179;"H";11;11;"H";"L";"L"
4;"DEN-086";1279.65731663;"CD";"HM";"Sediment";0.375082967;"H";7;7;"H";"M";"L"
4;"DEN-086";1279.65731663;"PB";"HM";"Sediment";0.290882806;"H";7;7;"H";"H";"H"
4;"DEN-086";1279.65731663;"ANT";"Org";"Sediment";0.688029253;"H";11;11;"H";"H";"M"
4;"DEN-086";1279.65731663;"CD";"HM";"Sediment";0.295015144;"H";7;7;"H";"M";"M"
4;"DEN-086";1279.65731663;"PB";"HM";"Sediment";0.271876645;"H";7;7;"H";"M";"H"
4;"DEN-086";1279.65731663;"BAP";"Org";"Biota";0.1;"H";19;19;"H";"H";"M"
4;"DEN-086";1279.65731663;"CD";"HM";"Biota";0.585125117;"H";19;19;"H";"H";"M"
4;"DEN-086";1279.65731663;"FLU";"Org";"Biota";0.062963834;"H";19;19;"H";"H";"L"
4;"DEN-086";1279.65731663;"HG";"HM";"Biota";0.384758264;"H";19;20;"H";"M";"L"
4;"DEN-086";1279.65731663;"PB";"HM";"Biota";0.367024459;"H";19;20;"H";"M";"M"
4;"DEN-086";1279.65731663;"BAP";"Org";"Biota";0.1;"H";19;19;"H";"L";"H"
4;"DEN-086";1279.65731663;"CD";"HM";"Biota";0.141411713;"H";19;19;"H";"L";"L"
4;"DEN-086";1279.65731663;"FLU";"Org";"Biota";0.094666667;"H";19;19;"H";"H";"H"
4;"DEN-086";1279.65731663;"HG";"HM";"Biota";0.355905;"H";19;20;"H";"M";"H"
4;"DEN-086";1279.65731663;"PB";"HM";"Biota";0.348090371;"H";19;20;"H";"L";"H"
4;"DEN-086";1279.65731663;"ANT";"Org";"Sediment";3.125;"H";11;11;"H";"M";"M"
4;"DEN-086";1279.65731663;"BAP";"Org";"Biota";0.14;"H";19;19;"H";"H";"L"
4;"DEN-086";1279.65731663;"CD";"HM";"Biota";0.699249709;"H";19;19;"H";"M";"M"
4;"DEN-086";1279.65731663;"FLU";"Org";"Biota";0.066666667;"H";19;19;"H";"M";"L"
4;"DEN-086";1279.65731663;"HG";"HM";"Biota";1.147035;"H";19;20;"H";"L";"L"
4;"DEN-086";1279.65731663;"PB";"HM";"Biota";0.437600861;"H";19;20;"H";"L";"M"
4;"DEN-086";1279.65731663;"BAP";"Org";"Biota";0.077459667;"H";19;19;"H";"L";"L"
4;"DEN-086";1279.65731663;"CD";"HM";"Biota";0.51158532;"H";19;19;"H";"L";"M"
4;"DEN-086";1279.65731663;"FLU";"Org";"Biota";0.097972785;"H";19;19;"H";"H";"H"
4;"DEN-086";1279.65731663;"HG";"HM";"Biota";0.369673244;"H";19;20;"H";"M";"L"
4;"DEN-086";1279.65731663;"PB";"HM";"Biota";0.382109268;"H";19;20;"H";"H";"L"
4;"DEN-087";223.298658399;"ANT";"Org";"Sediment";0.020032051;"H";4;4;"H";"M";"H"
4;"DEN-087";223.298658399;"BAP";"Org";"Biota";0.091651514;"H";5;5;"H";"M";"L"
4;"DEN-087";223.298658399;"CD";"HM";"Biota";0.888424489;"H";5;5;"H";"L";"H"
4;"DEN-087";223.298658399;"CD";"HM";"Sediment";0.656347006;"H";4;4;"H";"L";"H"
4;"DEN-087";223.298658399;"FLU";"Org";"Biota";0.123827837;"H";5;5;"H";"H";"H"
4;"DEN-087";223.298658399;"HG";"HM";"Biota";0.619582225;"H";5;5;"H";"L";"L"
4;"DEN-087";223.298658399;"PB";"HM";"Biota";0.683378736;"H";5;5;"H";"H";"L"
4;"DEN-087";223.298658399;"PB";"HM";"Sediment";0.377234981;"H";4;4;"H";"M";"L"
4;"DEN-087";223.298658399;"ANT";"Org";"Sediment";0.020305393;"H";4;4;"H";"L";"M"
4;"DEN-087";223.298658399;"BAP";"Org";"Biota";0.150372679;"H";5;5;"H";"M";"M"
4;"DEN-087";223.298658399;"CD";"HM";"Biota";1.191151622;"H";5;5;"H";"H";"H"
4;"DEN-087";223.298658399;"CD";"HM";"Sediment";0.782237008;"H";4;4;"H";"H";"M"
4;"DEN-087";223.298658399;"FLU";"Org";"Biota";0.052675196;"H";5;5;"H";"H";"H"
4;"DEN-087";223.298658399;"HG";"HM";"Biota";0.563379671;"H";5;5;"H";"M";"M"
4;"DEN-087";223.298658399;"PB";"HM";"Biota";0.40678133;"H";5;5;"H";"M";"L"
4;"DEN-087";223.298658399;"PB";"HM";"Sediment";0.399343272;"H";4;4;"H";"M";"L"
4;"DEN-087";223.298658399;"BAP";"Org";"Biota";0.06;"H";5;5;"H";"H";"M"
4;"DEN-087";223.298658399;"CD";"HM";"Biota";0.72039627;"H";5;5;"H";"H";"H"
4;"DEN-087";223.298658399;"FLU";"Org";"Biota";0.073333333;"H";5;5;"H";"L";"M"
4;"DEN-087";223.298658399;"HG";"HM";"Biota";0.37086;"H";5;5;"H";"L";"M"
4;"DEN-087";223.298658399;"PB";"HM";"Biota";0.189994621;"H";5;5;"H";"H";"L"
4;"DEN-087";223.298658399;"ANT";"Org";"Sediment";0.355077929;"H";4;4;"H";"M";"L"
4;"DEN-087";223.298658399;"CD";"HM";"Sediment";1.04492977;"H";4;4;"H";"H";"H"
4;"DEN-087";223.298658399;"PB";"HM";"Sediment";0.414048353;"H";4;4;"H";"L";"L"
4;"DEN-087";223.298658399;"ANT";"Org";"Sediment";0.25;"H";4;4;"H";"M";"M"
4;"DEN-087";223.298658399;"BAP";"Org";"Biota";0.103508194;"H";5;5;"H";"L";"H"
4;"DEN-087";223.298658399;"CD";"HM";"Biota";0.951411887;"H";5;5;"H";"M";"L"
4;"DEN-087";223.298658399;"CD";"HM";"Sediment";1.525160049;"H";4;4;"H";"M";"M"
4;"DEN-087";223.298658399;"FLU";"Org";"Biota";0.065918398;"H";5;5;"H";"M";"M"
4;"DEN-087";223.298658399;"HG";"HM";"Biota";0.523839666;"H";5;5;"H";"L";"M"
4;"DEN-087";223.298658399;"PB";"HM";"Biota";0.253749987;"H";5;5;"H";"L";"H"
4;"DEN-087";223.298658399;"PB";"HM";"Sediment";0.493172237;"H";4;4;"H";"H";"H"
4;"DEN-087";223.298658399;"BAP";"Org";"Biota";0.06;"H";5;5;"H";"M";"H"
4;"DEN-087";223.298658399;"CD";"HM";"Biota";1.074016608;"H";5;5;"H";"H";"L"
4;"DEN-087";223.298658399;"FLU";"Org";"Biota";0.103333333;"H";5;5;"H";"L";"L"
4;"DEN-087";223.298658399;"HG";"HM";"Biota";0.972615;"H";5;5;"H";"L";"H"
4;"DEN-087";223.298658399;"PB";"HM";"Biota";0.199946208;"H";5;5;"H";"M";"M"
4;"DEN-088";24.8183661877;"ANT";"Org";"Sediment";0.302721088;"H";2;2;"H";"H";"H"
4;"DEN-088";24.8183661877;"CD";"HM";"Sediment";1.317094929;"H";1;1;"H";"M";"L"
4;"DEN-088";24.8183661877;"PB";"HM";"Sediment";0.399926153;"H";2;2;"H";"L";"H"
4;"DEN-088";24.8183661877;"ANT";"Org";"Sediment";0.516500277;"H";2;2;"H";"L";"L"
4;"DEN-088";24.8183661877;"PB";"HM";"Sediment";0.411803429;"H";2;2;"H";"H";"M"
4;"DEN-089";17.6356657128;"BAP";"Org";"Biota";0.1;"H";2;2;"H";"M";"H"
4;"DEN-089";17.6356657128;"CD";"HM";"Biota";0.461742424;"H";2;2;"H";"M";"M"
4;"DEN-089";17.6356657128;"FLU";"Org";"Biota";0.176666667;"H";2;2;"H";"M";"L"
4;"DEN-089";17.6356657128;"HG";"HM";"Biota";0.69589;"H";2;2;"H";"L";"L"
4;"DEN-089";17.6356657128;"PB";"HM";"Biota";0.593006993;"H";2;2;"H";"H";"L"
4;"DEN-089";17.6356657128;"BAP";"Org";"Biota";0.12;"H";2;2;"H";"L";"H"
4;"DEN-089";17.6356657128;"CD";"HM";"Biota";0.573120629;"H";2;2;"H";"L";"H"
4;"DEN-089";17.6356657128;"FLU";"Org";"Biota";0.096666667;"H";2;2;"H";"H";"H"
4;"DEN-089";17.6356657128;"HG";"HM";"Biota";0.97713;"H";2;2;"H";"L";"H"
4;"DEN-089";17.6356657128;"PB";"HM";"Biota";0.477837547;"H";2;2;"H";"L";"H"
4;"DEN-089";17.6356657128;"ANT";"Org";"Sediment";2.58999122;"H";1;1;"H";"L";"L"
4;"DEN-089";17.6356657128;"CD";"HM";"Sediment";1.550350929;"H";1;1;"H";"M";"H"
4;"DEN-089";17.6356657128;"PB";"HM";"Sediment";2.723966622;"H";1;1;"H";"M";"L"
4;"DEN-090";28.3753737659;"BAP";"Org";"Biota";0.188;"H";2;2;"H";"M";"L"
4;"DEN-090";28.3753737659;"CD";"HM";"Biota";0.406468531;"H";2;2;"H";"H";"H"
4;"DEN-090";28.3753737659;"FLU";"Org";"Biota";0.341666667;"H";2;2;"H";"M";"M"
4;"DEN-090";28.3753737659;"HG";"HM";"Biota";0.567;"H";2;2;"H";"L";"H"
4;"DEN-090";28.3753737659;"PB";"HM";"Biota";0.677783755;"H";2;2;"H";"M";"L"
4;"DEN-090";28.3753737659;"BAP";"Org";"Biota";0.2;"H";2;2;"H";"M";"H"
4;"DEN-090";28.3753737659;"CD";"HM";"Biota";1.063119172;"H";2;2;"H";"L";"M"
4;"DEN-090";28.3753737659;"FLU";"Org";"Biota";0.133333333;"H";2;2;"H";"H";"M"
4;"DEN-090";28.3753737659;"HG";"HM";"Biota";0.63529;"H";2;2;"H";"L";"M"
4;"DEN-090";28.3753737659;"PB";"HM";"Biota";0.831253362;"H";2;2;"H";"H";"L"
4;"DEN-090";28.3753737659;"CD";"HM";"Sediment";0.411386732;"H";3;3;"H";"L";"H"
4;"DEN-090";28.3753737659;"PB";"HM";"Sediment";0.060684539;"H";3;3;"H";"L";"M"
4;"DEN-090";28.3753737659;"ANT";"Org";"Sediment";0.014859724;"H";2;2;"H";"L";"L"
4;"DEN-090";28.3753737659;"CD";"HM";"Sediment";0.821921699;"H";3;3;"H";"H";"M"
4;"DEN-090";28.3753737659;"PB";"HM";"Sediment";0.49377268;"H";3;3;"H";"L";"M"
4;"DEN-090";28.3753737659;"ANT";"Org";"Sediment";1.349043716;"H";2;2;"H";"H";"M"
4;"DEN-090";28.3753737659;"CD";"HM";"Sediment";0.411569783;"H";3;3;"H";"M";"H"
4;"DEN-090";28.3753737659;"PB";"HM";"Sediment";0.070506811;"H";3;3;"H";"H";"M"
4;"DEN-091";62.3396479025;"BAP";"Org";"Biota";0.1;"H";2;2;"H";"M";"L"
4;"DEN-091";62.3396479025;"CD";"HM";"Biota";1.366258741;"H";2;2;"H";"L";"M"
4;"DEN-091";62.3396479025;"FLU";"Org";"Biota";0.044666667;"H";2;2;"H";"H";"L"
4;"DEN-091";62.3396479025;"HG";"HM";"Biota";0.789315;"H";2;2;"H";"L";"H"
4;"DEN-091";62.3396479025;"PB";"HM";"Biota";0.672619688;"H";2;2;"H";"M";"H"
4;"DEN-091";62.3396479025;"BAP";"Org";"Biota";0.23;"H";2;2;"H";"M";"H"
4;"DEN-091";62.3396479025;"CD";"HM";"Biota";0.755550699;"H";2;2;"H";"M";"H"
4;"DEN-091";62.3396479025;"FLU";"Org";"Biota";0.183;"H";2;2;"H";"H";"L"
4;"DEN-091";62.3396479025;"HG";"HM";"Biota";0.41313;"H";2;2;"H";"M";"H"
4;"DEN-091";62.3396479025;"PB";"HM";"Biota";1.89133943;"H";2;2;"H";"H";"M"
4;"DEN-092";715.930224349;"BAP";"Org";"Biota";0.197087522;"H";1;1;"M";"H";"M"
4;"DEN-092";715.930224349;"CD";"HM";"Biota";1.689481617;"H";1;1;"M";"M";"M"
4;"DEN-092";715.930224349;"FLU";"Org";"Biota";0.063333333;"H";1;1;"M";"L";"L"
4;"DEN-092";715.930224349;"HG";"HM";"Biota";0.887845935;"H";1;1;"M";"H";"M"
4;"DEN-092";715.930224349;"PB";"HM";"Biota";1.05204655;"H";1;1;"M";"M";"L"
4;"DEN-092";715.930224349;"ANT";"Org";"Sediment";0.925925926;"H";1;1;"M";"M";"L"
4;"DEN-093";604.096981892;"BAP";"Org";"Biota";0.06;"H";6;6;"H";"L";"L"
4;"DEN-093";604.096981892;"CD";"HM";"Biota";1.110110723;"H";6;6;"H";"H";"M"
4;"DEN-093";604.096981892;"FLU";"Org";"Biota";0.056666667;"H";6;6;"H";"L";"M"
4;"DEN-093";604.096981892;"HBCD";"Org";"Biota";0.002288639;"H";1;1;"M";"L";"M"
4;"DEN-093";604.096981892;"HG";"HM";"Biota";3.238415;"H";6;7;"H";"H";"M"
4;"DEN-093";604.096981892;"HG";"HM";"Biota";16.32954335;"H";6;7;"H";"M";"M"
4;"DEN-093";604.096981892;"PB";"HM";"Biota";1.322216245;"H";6;7;"H";"H";"M"
4;"DEN-093";604.096981892;"PB";"HM";"Biota";2.754997074;"H";6;7;"H";"L";"M"
4;"DEN-093";604.096981892;"PFOS";"Org";"Biota";0.052488836;"H";1;1;"M";"M";"L"
4;"DEN-093";604.096981892;"SBD6";"Org";"Biota";81.89627487;"H";1;1;"M";"L";"M"
4;"DEN-093";604.096981892;"SCB6";"Org";"Biota";1.252552583;"H";1;1;"M";"H";"H"
4;"DEN-093";604.096981892;"SDX";"Org";"Biota";0.818186067;"H";1;1;"M";"H";"M"
4;"DEN-093";604.096981892;"ANT";"Org";"Sediment";0.801282051;"H";5;5;"H";"L";"H"
4;"DEN-093";604.096981892;"CD";"HM";"Sediment";0.061474959;"H";5;5;"H";"H";"M"
4;"DEN-093";604.096981892;"BAP";"Org";"Biota";0.14;"H";6;6;"H";"M";"H"
4;"DEN-093";604.096981892;"CD";"HM";"Biota";2.412951632;"H";6;6;"H";"H";"L"
4;"DEN-093";604.096981892;"FLU";"Org";"Biota";0.156666667;"H";6;6;"H";"L";"M"
4;"DEN-093";604.096981892;"HG";"HM";"Biota";0.8625;"H";6;7;"H";"M";"H"
4;"DEN-093";604.096981892;"PB";"HM";"Biota";1.479289941;"H";6;7;"H";"L";"L"
4;"DEN-093";604.096981892;"ANT";"Org";"Sediment";2.28960396;"H";5;5;"H";"H";"L"
4;"DEN-093";604.096981892;"CD";"HM";"Sediment";0.611980875;"H";5;5;"H";"M";"H"
4;"DEN-093";604.096981892;"PB";"HM";"Sediment";0.150335094;"H";4;4;"H";"H";"H"
4;"DEN-093";604.096981892;"ANT";"Org";"Sediment";19.90740741;"H";5;5;"H";"M";"M"
4;"DEN-093";604.096981892;"CD";"HM";"Sediment";0.417920405;"H";5;5;"H";"H";"H"
4;"DEN-093";604.096981892;"PB";"HM";"Sediment";0.049132863;"H";4;4;"H";"H";"L"
4;"DEN-093";604.096981892;"BAP";"Org";"Biota";0.158;"H";6;6;"H";"L";"M"
4;"DEN-093";604.096981892;"CD";"HM";"Biota";2.511727855;"H";6;6;"H";"M";"L"
4;"DEN-093";604.096981892;"FLU";"Org";"Biota";0.055333333;"H";6;6;"H";"M";"M"
4;"DEN-093";604.096981892;"HG";"HM";"Biota";2.122365;"H";6;7;"H";"H";"M"
4;"DEN-093";604.096981892;"PB";"HM";"Biota";1.726896181;"H";6;7;"H";"M";"L"
4;"DEN-093";604.096981892;"BAP";"Org";"Biota";0.1;"H";6;6;"H";"L";"M"
4;"DEN-093";604.096981892;"CD";"HM";"Biota";2.967730186;"H";6;6;"H";"H";"H"
4;"DEN-093";604.096981892;"FLU";"Org";"Biota";0.14;"H";6;6;"H";"M";"H"
4;"DEN-093";604.096981892;"HG";"HM";"Biota";0.81875;"H";6;7;"H";"L";"L"
4;"DEN-093";604.096981892;"PB";"HM";"Biota";1.409359871;"H";6;7;"H";"L";"M"
4;"DEN-093";604.096981892;"ANT";"Org";"Sediment";4.660087719;"H";5;5;"H";"H";"L"
4;"DEN-093";604.096981892;"BAP";"Org";"Biota";0.172047049;"H";6;6;"H";"H";"H"
4;"DEN-093";604.096981892;"CD";"HM";"Biota";1.611241207;"H";6;6;"H";"L";"H"
4;"DEN-093";604.096981892;"CD";"HM";"Sediment";0.132360119;"H";5;5;"H";"M";"H"
4;"DEN-093";604.096981892;"FLU";"Org";"Biota";0.120690767;"H";6;6;"H";"M";"M"
4;"DEN-093";604.096981892;"HG";"HM";"Biota";1.627989327;"H";6;7;"H";"L";"H"
4;"DEN-093";604.096981892;"PB";"HM";"Biota";1.955437376;"H";6;7;"H";"H";"L"
4;"DEN-093";604.096981892;"PB";"HM";"Sediment";0.257952183;"H";4;4;"H";"L";"M"
4;"DEN-093";604.096981892;"ANT";"Org";"Sediment";1.590909091;"H";5;5;"H";"L";"L"
4;"DEN-093";604.096981892;"CD";"HM";"Sediment";0.677038515;"H";5;5;"H";"H";"M"
4;"DEN-093";604.096981892;"PB";"HM";"Sediment";0.612344132;"H";4;4;"H";"H";"H"
4;"DEN-093";604.096981892;"BAP";"Org";"Biota";0.12;"H";6;6;"H";"H";"H"
4;"DEN-093";604.096981892;"CD";"HM";"Biota";2.968531469;"H";6;6;"H";"M";"H"
4;"DEN-093";604.096981892;"FLU";"Org";"Biota";0.183333333;"H";6;6;"H";"M";"L"
4;"DEN-093";604.096981892;"HG";"HM";"Biota";0.8856;"H";6;7;"H";"H";"L"
4;"DEN-093";604.096981892;"PB";"HM";"Biota";1.781603012;"H";6;7;"H";"H";"H"
4;"DEN-094";206.264486641;"CD";"HM";"Sediment";0.280695591;"H";1;1;"H";"L";"H"
4;"DEN-094";206.264486641;"BAP";"Org";"Biota";0.106;"H";2;2;"H";"L";"L"
