"AU_scale";"AU";"Area_km2";"Substance";"Type";"Matrix";"CR";"ConfThresh";"CountStations";"CountData";"ConfSpatial";"ConfMethod";"ConfTemp"
3;"Belts Danish Coastal waters";8602.73712277;"SCB6";"Org";"Biota";0.260093897;"H";6;7;"M";"H";"M"
3;"Belts Danish Coastal waters";8602.73712277;"SDX";"Org";"Biota";0.47666339;"H";5;6;"M";"H";"H"
3;"Belts Danish Coastal waters";8602.73712277;"SDX";"Org";"Biota";0.275997725;"H";5;6;"M";"M";"L"
3;"Belts Danish Coastal waters";8602.73712277;"ANT";"Org";"Sediment";0.089383938;"H";66;66;"H";"M";"M"
3;"Belts Danish Coastal waters";8602.73712277;"CD";"HM";"Sediment";0.312750583;"H";55;55;"H";"H";"L"
3;"Belts Danish Coastal waters";8602.73712277;"PB";"HM";"Sediment";0.202375519;"H";53;53;"H";"H";"L"
3;"Belts Danish Coastal waters";8602.73712277;"ANT";"Org";"Sediment";0.081168831;"H";66;66;"H";"M";"L"
3;"Belts Danish Coastal waters";8602.73712277;"CD";"HM";"Sediment";0.215810104;"H";55;55;"H";"L";"L"
3;"Belts Danish Coastal waters";8602.73712277;"PB";"HM";"Sediment";0.187018621;"H";53;53;"H";"M";"L"
3;"Belts Danish Coastal waters";8602.73712277;"ANT";"Org";"Sediment";3.586295417;"H";66;66;"H";"H";"H"
3;"Belts Danish Coastal waters";8602.73712277;"BAP";"Org";"Biota";0.164072338;"H";56;56;"H";"M";"M"
3;"Belts Danish Coastal waters";8602.73712277;"CD";"HM";"Biota";1.828540865;"H";59;59;"H";"M";"H"
3;"Belts Danish Coastal waters";8602.73712277;"CD";"HM";"Sediment";0.29425636;"H";55;55;"H";"M";"M"
3;"Belts Danish Coastal waters";8602.73712277;"FLU";"Org";"Biota";0.092932349;"H";56;56;"H";"L";"L"
3;"Belts Danish Coastal waters";8602.73712277;"HG";"HM";"Biota";0.912056062;"H";66;67;"H";"M";"L"
3;"Belts Danish Coastal waters";8602.73712277;"PB";"HM";"Biota";0.918582622;"H";66;66;"H";"L";"M"
3;"Belts Danish Coastal waters";8602.73712277;"PB";"HM";"Sediment";0.476701105;"H";53;53;"H";"M";"H"
3;"Belts Danish Coastal waters";8602.73712277;"BAP";"Org";"Biota";0.06;"H";56;56;"H";"M";"H"
3;"Belts Danish Coastal waters";8602.73712277;"CD";"HM";"Biota";0.126550117;"H";59;59;"H";"L";"M"
3;"Belts Danish Coastal waters";8602.73712277;"FLU";"Org";"Biota";0.11;"H";56;56;"H";"H";"H"
3;"Belts Danish Coastal waters";8602.73712277;"HG";"HM";"Biota";0.095052;"H";66;67;"H";"H";"M"
3;"Belts Danish Coastal waters";8602.73712277;"PB";"HM";"Biota";0.114900484;"H";66;66;"H";"H";"H"
3;"Belts Danish Coastal waters";8602.73712277;"ANT";"Org";"Sediment";0.542840376;"H";66;66;"H";"M";"M"
3;"Belts Danish Coastal waters";8602.73712277;"CD";"HM";"Sediment";1.026316689;"H";55;55;"H";"M";"H"
3;"Belts Danish Coastal waters";8602.73712277;"PB";"HM";"Sediment";0.443060598;"H";53;53;"H";"M";"H"
3;"Belts Danish Coastal waters";8602.73712277;"ANT";"Org";"Sediment";1.041666667;"H";66;66;"H";"H";"L"
3;"Belts Danish Coastal waters";8602.73712277;"ANT";"Org";"Sediment";0.736666667;"H";66;66;"H";"H";"H"
3;"Belts Danish Coastal waters";8602.73712277;"CD";"HM";"Sediment";0.432614372;"H";55;55;"H";"H";"L"
3;"Belts Danish Coastal waters";8602.73712277;"PB";"HM";"Sediment";0.040535248;"H";53;53;"H";"L";"H"
3;"Belts Danish Coastal waters";8602.73712277;"ANT";"Org";"Sediment";0.620011403;"H";66;66;"H";"H";"H"
3;"Belts Danish Coastal waters";8602.73712277;"CD";"HM";"Sediment";1.520963963;"H";55;55;"H";"M";"L"
3;"Belts Danish Coastal waters";8602.73712277;"PB";"HM";"Sediment";0.457018964;"H";53;53;"H";"H";"H"
3;"Belts Danish Coastal waters";8602.73712277;"ANT";"Org";"Sediment";0.615212528;"H";66;66;"H";"L";"H"
3;"Belts Danish Coastal waters";8602.73712277;"CD";"HM";"Sediment";0.381990589;"H";55;55;"H";"M";"H"
3;"Belts Danish Coastal waters";8602.73712277;"PB";"HM";"Sediment";0.149755712;"H";53;53;"H";"H";"L"
3;"Belts Danish Coastal waters";8602.73712277;"ANT";"Org";"Sediment";1.664923291;"H";66;66;"H";"H";"M"
3;"Belts Danish Coastal waters";8602.73712277;"CD";"HM";"Sediment";0.482449641;"H";55;55;"H";"H";"L"
3;"Belts Danish Coastal waters";8602.73712277;"PB";"HM";"Sediment";0.259846457;"H";53;53;"H";"M";"L"
3;"Belts Danish Coastal waters";8602.73712277;"BAP";"Org";"Biota";0.11171392;"H";56;56;"H";"H";"L"
3;"Belts Danish Coastal waters";8602.73712277;"CD";"HM";"Biota";1.39793209;"H";59;59;"H";"M";"L"
3;"Belts Danish Coastal waters";8602.73712277;"FLU";"Org";"Biota";0.084221929;"H";56;56;"H";"M";"M"
3;"Belts Danish Coastal waters";8602.73712277;"HG";"HM";"Biota";0.6407373;"H";66;67;"H";"M";"H"
3;"Belts Danish Coastal waters";8602.73712277;"PB";"HM";"Biota";0.994970018;"H";66;66;"H";"L";"H"
3;"Belts Danish Coastal waters";8602.73712277;"ANT";"Org";"Sediment";0.37601626;"H";66;66;"H";"M";"L"
3;"Belts Danish Coastal waters";8602.73712277;"HBCD";"Org";"Biota";0.000771185;"H";6;7;"M";"M";"H"
3;"Belts Danish Coastal waters";8602.73712277;"HG";"HM";"Biota";3.552803655;"H";66;67;"H";"M";"M"
3;"Belts Danish Coastal waters";8602.73712277;"PB";"HM";"Biota";0.980672388;"H";66;66;"H";"H";"L"
3;"Belts Danish Coastal waters";8602.73712277;"PFOS";"Org";"Biota";0.026327662;"H";7;7;"M";"H";"M"
3;"Belts Danish Coastal waters";8602.73712277;"SCB6";"Org";"Biota";0.09414397;"H";6;7;"M";"L";"M"
3;"Belts Danish Coastal waters";8602.73712277;"ANT";"Org";"Sediment";12.5;"H";66;66;"H";"M";"M"
3;"Belts Danish Coastal waters";8602.73712277;"ANT";"Org";"Sediment";0.484848485;"H";66;66;"H";"H";"M"
3;"Belts Danish Coastal waters";8602.73712277;"CD";"HM";"Sediment";1.104897671;"H";55;55;"H";"H";"H"
3;"Belts Danish Coastal waters";8602.73712277;"PB";"HM";"Sediment";0.945131171;"H";53;53;"H";"M";"L"
3;"Belts Danish Coastal waters";8602.73712277;"ANT";"Org";"Sediment";0.776748971;"H";66;66;"H";"H";"M"
3;"Belts Danish Coastal waters";8602.73712277;"BAP";"Org";"Biota";0.14;"H";56;56;"H";"H";"L"
3;"Belts Danish Coastal waters";8602.73712277;"CD";"HM";"Biota";0.289044289;"H";59;59;"H";"H";"M"
3;"Belts Danish Coastal waters";8602.73712277;"CD";"HM";"Sediment";0.863896749;"H";55;55;"H";"M";"L"
3;"Belts Danish Coastal waters";8602.73712277;"FLU";"Org";"Biota";0.182;"H";56;56;"H";"H";"L"
3;"Belts Danish Coastal waters";8602.73712277;"HG";"HM";"Biota";0.51305;"H";66;67;"H";"H";"L"
3;"Belts Danish Coastal waters";8602.73712277;"PB";"HM";"Biota";1.375739645;"H";66;66;"H";"M";"L"
3;"Belts Danish Coastal waters";8602.73712277;"PB";"HM";"Sediment";0.650577212;"H";53;53;"H";"L";"L"
3;"Belts Danish Coastal waters";8602.73712277;"BAP";"Org";"Biota";0.31411268;"H";56;56;"H";"M";"M"
3;"Belts Danish Coastal waters";8602.73712277;"CD";"HM";"Biota";0.849511511;"H";59;59;"H";"L";"H"
3;"Belts Danish Coastal waters";8602.73712277;"FLU";"Org";"Biota";0.166915287;"H";56;56;"H";"L";"H"
3;"Belts Danish Coastal waters";8602.73712277;"HG";"HM";"Biota";0.597259163;"H";66;67;"H";"H";"H"
3;"Belts Danish Coastal waters";8602.73712277;"PB";"HM";"Biota";0.674527597;"H";66;66;"H";"M";"M"
3;"Belts Danish Coastal waters";8602.73712277;"ANT";"Org";"Sediment";1.270325203;"H";66;66;"H";"L";"L"
3;"Belts Danish Coastal waters";8602.73712277;"ANT";"Org";"Sediment";0.270873168;"H";66;66;"H";"L";"H"
3;"Belts Danish Coastal waters";8602.73712277;"CD";"HM";"Sediment";3.74042388;"H";55;55;"H";"H";"L"
3;"Belts Danish Coastal waters";8602.73712277;"PB";"HM";"Sediment";1.6295132;"H";53;53;"H";"L";"L"
3;"Belts Danish Coastal waters";8602.73712277;"BAP";"Org";"Biota";0.08;"H";56;56;"H";"H";"M"
3;"Belts Danish Coastal waters";8602.73712277;"CD";"HM";"Biota";1.515734266;"H";59;59;"H";"L";"M"
3;"Belts Danish Coastal waters";8602.73712277;"FLU";"Org";"Biota";0.123333333;"H";56;56;"H";"H";"M"
3;"Belts Danish Coastal waters";8602.73712277;"HG";"HM";"Biota";0.816;"H";66;67;"H";"H";"H"
3;"Belts Danish Coastal waters";8602.73712277;"PB";"HM";"Biota";1.316837009;"H";66;66;"H";"M";"M"
3;"Belts Danish Coastal waters";8602.73712277;"BAP";"Org";"Biota";0.1;"H";56;56;"H";"L";"L"
3;"Belts Danish Coastal waters";8602.73712277;"CD";"HM";"Biota";1.173805361;"H";59;59;"H";"M";"H"
3;"Belts Danish Coastal waters";8602.73712277;"FLU";"Org";"Biota";0.199333333;"H";56;56;"H";"L";"M"
3;"Belts Danish Coastal waters";8602.73712277;"HG";"HM";"Biota";0.28775;"H";66;67;"H";"L";"H"
3;"Belts Danish Coastal waters";8602.73712277;"PB";"HM";"Biota";0.742980097;"H";66;66;"H";"H";"M"
3;"Belts Danish Coastal waters";8602.73712277;"ANT";"Org";"Sediment";0.496031746;"H";66;66;"H";"L";"L"
3;"Belts Danish Coastal waters";8602.73712277;"CD";"HM";"Sediment";0.296457327;"H";55;55;"H";"M";"L"
3;"Belts Danish Coastal waters";8602.73712277;"PB";"HM";"Sediment";0.521208113;"H";53;53;"H";"M";"H"
3;"Belts Danish Coastal waters";8602.73712277;"ANT";"Org";"Sediment";0.942181648;"H";66;66;"H";"H";"M"
3;"Belts Danish Coastal waters";8602.73712277;"CD";"HM";"Sediment";1.962115253;"H";55;55;"H";"L";"H"
3;"Belts Danish Coastal waters";8602.73712277;"PB";"HM";"Sediment";2.378694556;"H";53;53;"H";"H";"M"
3;"Belts Danish Coastal waters";8602.73712277;"BAP";"Org";"Biota";0.1;"H";56;56;"H";"M";"M"
3;"Belts Danish Coastal waters";8602.73712277;"CD";"HM";"Biota";1.066287879;"H";59;59;"H";"H";"H"
3;"Belts Danish Coastal waters";8602.73712277;"FLU";"Org";"Biota";0.13;"H";56;56;"H";"H";"M"
3;"Belts Danish Coastal waters";8602.73712277;"HG";"HM";"Biota";0.68686;"H";66;67;"H";"M";"L"
3;"Belts Danish Coastal waters";8602.73712277;"PB";"HM";"Biota";0.726842388;"H";66;66;"H";"L";"L"
3;"Belts Danish Coastal waters";8602.73712277;"BAP";"Org";"Biota";0.132;"H";56;56;"H";"L";"M"
3;"Belts Danish Coastal waters";8602.73712277;"CD";"HM";"Biota";1.950240385;"H";59;59;"H";"H";"L"
3;"Belts Danish Coastal waters";8602.73712277;"FLU";"Org";"Biota";0.080666667;"H";56;56;"H";"M";"M"
3;"Belts Danish Coastal waters";8602.73712277;"HG";"HM";"Biota";1.15577;"H";66;67;"H";"M";"L"
3;"Belts Danish Coastal waters";8602.73712277;"PB";"HM";"Biota";1.259171598;"H";66;66;"H";"M";"H"
3;"The Sound Danish Coastal waters";287.002547789;"BAP";"Org";"Biota";0.1742993;"H";6;6;"H";"H";"M"
3;"The Sound Danish Coastal waters";287.002547789;"CD";"HM";"Biota";2.460725854;"H";6;6;"H";"L";"M"
3;"The Sound Danish Coastal waters";287.002547789;"FLU";"Org";"Biota";0.036202294;"H";6;6;"H";"L";"M"
3;"The Sound Danish Coastal waters";287.002547789;"HG";"HM";"Biota";1.877748616;"H";8;8;"H";"L";"H"
3;"The Sound Danish Coastal waters";287.002547789;"PB";"HM";"Biota";1.716833738;"H";7;7;"H";"M";"M"
3;"The Sound Danish Coastal waters";287.002547789;"HG";"HM";"Biota";7.495629846;"H";8;8;"H";"M";"M"
3;"The Sound Danish Coastal waters";287.002547789;"ANT";"Org";"Sediment";27.33739837;"H";3;3;"H";"L";"M"
3;"The Sound Danish Coastal waters";287.002547789;"BAP";"Org";"Biota";0.126;"H";6;6;"H";"H";"M"
3;"The Sound Danish Coastal waters";287.002547789;"CD";"HM";"Biota";1.203299825;"H";6;6;"H";"H";"L"
3;"The Sound Danish Coastal waters";287.002547789;"CD";"HM";"Sediment";0.129611239;"H";1;1;"H";"H";"H"
3;"The Sound Danish Coastal waters";287.002547789;"FLU";"Org";"Biota";0.046666667;"H";6;6;"H";"H";"L"
3;"The Sound Danish Coastal waters";287.002547789;"HG";"HM";"Biota";1.26242;"H";8;8;"H";"H";"H"
3;"The Sound Danish Coastal waters";287.002547789;"PB";"HM";"Biota";0.939160839;"H";7;7;"H";"H";"L"
3;"The Sound Danish Coastal waters";287.002547789;"BAP";"Org";"Biota";0.183421635;"H";6;6;"H";"L";"H"
3;"The Sound Danish Coastal waters";287.002547789;"CD";"HM";"Biota";1.128455616;"H";6;6;"H";"L";"L"
3;"The Sound Danish Coastal waters";287.002547789;"FLU";"Org";"Biota";0.110910698;"H";6;6;"H";"M";"M"
3;"The Sound Danish Coastal waters";287.002547789;"HG";"HM";"Biota";3.008057694;"H";8;8;"H";"H";"H"
3;"The Sound Danish Coastal waters";287.002547789;"PB";"HM";"Biota";4.062624538;"H";7;7;"H";"M";"H"
3;"The Sound Danish Coastal waters";287.002547789;"BAP";"Org";"Biota";0.135339286;"H";6;6;"H";"L";"M"
3;"The Sound Danish Coastal waters";287.002547789;"CD";"HM";"Biota";1.711058937;"H";6;6;"H";"H";"M"
3;"The Sound Danish Coastal waters";287.002547789;"FLU";"Org";"Biota";0.105593231;"H";6;6;"H";"H";"H"
3;"The Sound Danish Coastal waters";287.002547789;"HG";"HM";"Biota";1.311895521;"H";8;8;"H";"H";"M"
3;"The Sound Danish Coastal waters";287.002547789;"PB";"HM";"Biota";1.291323181;"H";7;7;"H";"H";"H"
3;"The Sound Danish Coastal waters";287.002547789;"ANT";"Org";"Sediment";4.011627907;"H";3;3;"H";"H";"L"
3;"The Sound Danish Coastal waters";287.002547789;"ANT";"Org";"Sediment";1.416666667;"H";3;3;"H";"L";"L"
3;"The Sound Danish Coastal waters";287.002547789;"HBCD";"Org";"Biota";0.000670301;"H";1;1;"H";"M";"M"
3;"The Sound Danish Coastal waters";287.002547789;"HG";"HM";"Biota";8.56439902;"H";8;8;"H";"L";"H"
3;"The Sound Danish Coastal waters";287.002547789;"PB";"HM";"Biota";1.185922678;"H";7;7;"H";"M";"M"
3;"The Sound Danish Coastal waters";287.002547789;"PFOS";"Org";"Biota";0.025277622;"H";1;1;"H";"H";"H"
3;"The Sound Danish Coastal waters";287.002547789;"SBD6";"Org";"Biota";44.38945392;"H";1;1;"H";"M";"H"
3;"The Sound Danish Coastal waters";287.002547789;"SCB6";"Org";"Biota";0.183028508;"H";1;1;"H";"L";"L"
3;"The Sound Danish Coastal waters";287.002547789;"BAP";"Org";"Biota";0.112;"H";6;6;"H";"L";"H"
3;"The Sound Danish Coastal waters";287.002547789;"CD";"HM";"Biota";1.863286713;"H";6;6;"H";"M";"M"
3;"The Sound Danish Coastal waters";287.002547789;"FLU";"Org";"Biota";0.029;"H";6;6;"H";"L";"L"
3;"The Sound Danish Coastal waters";287.002547789;"HG";"HM";"Biota";1.92282;"H";8;8;"H";"L";"H"
3;"The Sound Danish Coastal waters";287.002547789;"PB";"HM";"Biota";1.507907477;"H";7;7;"H";"H";"L"
3;"The Sound Danish Coastal waters";287.002547789;"BAP";"Org";"Biota";0.1;"H";6;6;"H";"L";"H"
3;"The Sound Danish Coastal waters";287.002547789;"CD";"HM";"Biota";3.487762238;"H";6;6;"H";"H";"M"
3;"The Sound Danish Coastal waters";287.002547789;"FLU";"Org";"Biota";0.116666667;"H";6;6;"H";"M";"H"
3;"The Sound Danish Coastal waters";287.002547789;"HG";"HM";"Biota";1.686;"H";8;8;"H";"H";"M"
3;"The Sound Danish Coastal waters";287.002547789;"PB";"HM";"Biota";1.678321678;"H";7;7;"H";"M";"M"
3;"Kattegat Swedish Coastal waters";2406.80456761;"CD";"HM";"Biota";1.392606352;"H";2;2;"M";"M";"M"
3;"Kattegat Swedish Coastal waters";2406.80456761;"HG";"HM";"Biota";1.13925;"H";2;2;"M";"H";"H"
3;"Kattegat Swedish Coastal waters";2406.80456761;"PB";"HM";"Biota";0.427229693;"H";2;2;"M";"H";"M"
3;"Kattegat Swedish Coastal waters";2406.80456761;"BAP";"Org";"Biota";0.010968223;"H";1;1;"M";"H";"M"
3;"Kattegat Swedish Coastal waters";2406.80456761;"CD";"HM";"Biota";1.471485183;"H";2;2;"M";"H";"H"
3;"Kattegat Swedish Coastal waters";2406.80456761;"FLU";"Org";"Biota";0.020432417;"H";1;1;"M";"L";"M"
3;"Kattegat Swedish Coastal waters";2406.80456761;"HG";"HM";"Biota";0.336651773;"H";2;2;"M";"H";"M"
3;"Kattegat Swedish Coastal waters";2406.80456761;"PB";"HM";"Biota";0.36643356;"H";2;2;"M";"H";"H"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"ANT";"Org";"Sediment";1.631944444;"H";38;38;"H";"H";"M"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"CD";"HM";"Sediment";0.102458925;"H";25;25;"H";"H";"M"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"PB";"HM";"Sediment";0.23138389;"H";28;28;"H";"M";"L"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"ANT";"Org";"Sediment";0.258397933;"H";38;38;"H";"L";"H"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"CD";"HM";"Sediment";0.098672746;"H";25;25;"H";"L";"L"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"PB";"HM";"Sediment";0.334313967;"H";28;28;"H";"M";"H"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"BAP";"Org";"Biota";0.558;"H";45;45;"H";"L";"M"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"CD";"HM";"Biota";1.157692308;"H";44;44;"H";"L";"H"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"FLU";"Org";"Biota";0.090333333;"H";45;45;"H";"L";"M"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"HG";"HM";"Biota";0.84194;"H";46;48;"H";"M";"L"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"PB";"HM";"Biota";1.017751479;"H";47;49;"H";"M";"L"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"ANT";"Org";"Sediment";0.128600823;"H";38;38;"H";"L";"H"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"CD";"HM";"Sediment";0.17305046;"H";25;25;"H";"H";"M"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"PB";"HM";"Sediment";0.154736813;"H";28;28;"H";"L";"L"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"ANT";"Org";"Sediment";0.306372549;"H";38;38;"H";"M";"M"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"PB";"HM";"Sediment";0.071339921;"H";28;28;"H";"L";"L"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"BAP";"Org";"Biota";0.1;"H";45;45;"H";"M";"H"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"CD";"HM";"Biota";1.44493007;"H";44;44;"H";"M";"L"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"FLU";"Org";"Biota";0.041666667;"H";45;45;"H";"H";"M"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"HG";"HM";"Biota";0.7047;"H";46;48;"H";"H";"M"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"PB";"HM";"Biota";0.280796127;"H";47;49;"H";"H";"L"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"HBCD";"Org";"Biota";0.002712503;"H";3;3;"M";"H";"H"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"HG";"HM";"Biota";1.33637289;"H";46;48;"H";"M";"M"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"PB";"HM";"Biota";1.468713159;"H";47;49;"H";"M";"L"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"PFOS";"Org";"Biota";0.062068498;"H";4;4;"M";"M";"H"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"SBD6";"Org";"Biota";102.5727746;"H";4;4;"M";"H";"H"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"SCB6";"Org";"Biota";0.25217193;"H";4;4;"M";"M";"L"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"SDX";"Org";"Biota";0.33203414;"H";4;4;"M";"L";"M"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"ANT";"Org";"Sediment";0.774853801;"H";38;38;"H";"H";"H"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"CD";"HM";"Sediment";0.45135796;"H";25;25;"H";"H";"H"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"PB";"HM";"Sediment";0.300300285;"H";28;28;"H";"M";"H"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"ANT";"Org";"Sediment";1.851851852;"H";38;38;"H";"M";"H"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"CD";"HM";"Sediment";0.195663242;"H";25;25;"H";"H";"M"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"PB";"HM";"Sediment";0.145004243;"H";28;28;"H";"L";"M"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"BAP";"Org";"Biota";0.09886556;"H";45;45;"H";"H";"L"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"CD";"HM";"Biota";0.891859351;"H";44;44;"H";"L";"H"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"FLU";"Org";"Biota";0.188301278;"H";45;45;"H";"M";"H"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"HG";"HM";"Biota";0.410953906;"H";46;48;"H";"M";"M"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"PB";"HM";"Biota";0.201068858;"H";47;49;"H";"M";"H"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"HG";"HM";"Biota";3.024085645;"H";46;48;"H";"H";"H"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"PB";"HM";"Biota";0.870345531;"H";47;49;"H";"M";"L"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"PFOS";"Org";"Biota";0.090653023;"H";4;4;"M";"L";"L"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"SBD6";"Org";"Biota";40.75016755;"H";4;4;"M";"L";"H"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"SCB6";"Org";"Biota";0.60796685;"H";4;4;"M";"M";"L"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"SDX";"Org";"Biota";0.749172234;"H";4;4;"M";"M";"L"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"BAP";"Org";"Biota";0.197087522;"H";45;45;"H";"H";"H"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"CD";"HM";"Biota";1.689481617;"H";44;44;"H";"M";"M"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"FLU";"Org";"Biota";0.063333333;"H";45;45;"H";"H";"H"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"HG";"HM";"Biota";0.887845935;"H";46;48;"H";"H";"H"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"PB";"HM";"Biota";1.05204655;"H";47;49;"H";"H";"H"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"BAP";"Org";"Biota";0.110348635;"H";45;45;"H";"H";"M"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"CD";"HM";"Biota";1.036142271;"H";44;44;"H";"H";"H"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"FLU";"Org";"Biota";0.127425155;"H";45;45;"H";"L";"M"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"HBCD";"Org";"Biota";0.003789083;"H";3;3;"M";"L";"L"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"HG";"HM";"Biota";1.108511697;"H";46;48;"H";"H";"M"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"HG";"HM";"Biota";1.501212574;"H";46;48;"H";"L";"H"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"PB";"HM";"Biota";1.600578816;"H";47;49;"H";"M";"M"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"PB";"HM";"Biota";1.448723776;"H";47;49;"H";"M";"H"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"PFOS";"Org";"Biota";0.048989769;"H";4;4;"M";"L";"H"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"SBD6";"Org";"Biota";121.5535363;"H";4;4;"M";"H";"H"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"SCB6";"Org";"Biota";1.083419309;"H";4;4;"M";"H";"L"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"SDX";"Org";"Biota";0.558973152;"H";4;4;"M";"L";"M"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"BAP";"Org";"Biota";0.315068208;"H";45;45;"H";"L";"L"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"CD";"HM";"Biota";1.989530836;"H";44;44;"H";"M";"L"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"FLU";"Org";"Biota";0.105504977;"H";45;45;"H";"L";"L"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"HG";"HM";"Biota";0.495511635;"H";46;48;"H";"L";"M"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"PB";"HM";"Biota";1.234077335;"H";47;49;"H";"L";"M"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"ANT";"Org";"Sediment";0.925925926;"H";38;38;"H";"H";"H"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"ANT";"Org";"Sediment";1.348720801;"H";38;38;"H";"H";"M"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"BAP";"Org";"Biota";0.176635217;"H";45;45;"H";"M";"L"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"CD";"HM";"Biota";1.578436727;"H";44;44;"H";"L";"H"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"CD";"HM";"Sediment";1.565788759;"H";25;25;"H";"M";"H"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"FLU";"Org";"Biota";0.118321596;"H";45;45;"H";"M";"L"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"HG";"HM";"Biota";0.328249905;"H";46;48;"H";"L";"M"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"PB";"HM";"Biota";0.755203375;"H";47;49;"H";"L";"L"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"PB";"HM";"Sediment";0.918879603;"H";28;28;"H";"H";"M"
